期号,红1,红2,红3,红4,红5,红6,蓝
2027322,10,12,14,20,26,30,5
2027323,4,8,13,18,25,32,16
2027324,3,7,9,19,25,29,12
2027325,6,12,19,22,25,33,6
2027326,9,13,28,29,32,33,3
2027327,1,3,7,20,26,28,11
2027328,1,11,12,24,26,29,3
2027329,9,10,14,18,22,25,13
2027330,6,8,10,18,30,31,1
2027331,3,8,20,25,30,31,9
2027332,13,18,23,24,30,33,3
2027333,7,10,19,24,27,31,5
2027334,4,6,9,23,26,33,15
2027335,3,5,7,21,28,30,1
2027336,1,8,10,11,19,33,15
2027337,4,7,14,17,28,32,2
2027338,2,4,23,24,32,33,16
2027339,3,6,7,10,16,19,11
2027340,5,6,8,9,14,16,14
2027341,1,7,11,16,26,31,3
2027342,2,7,13,20,22,30,11
2027343,5,11,15,20,25,28,2
2027344,1,5,14,27,28,33,7
2027345,5,6,9,12,16,23,7
2027346,1,2,6,7,26,31,2
2027347,11,12,21,23,28,32,11
2027348,2,5,6,21,27,30,10
2027349,1,5,7,10,26,33,13
2027350,2,3,4,11,27,31,9
2027351,1,4,10,13,21,28,14
2027352,5,14,16,17,24,28,5
2027353,2,9,11,30,32,33,8
2027354,2,6,9,12,22,32,13
2027355,2,4,9,20,22,24,2
2027356,5,7,8,9,18,25,10
2027357,4,7,8,14,15,19,6
2027358,4,12,13,17,24,26,7
2027359,9,11,16,20,24,33,14
2027360,5,6,7,10,19,22,13
2027361,14,15,20,26,32,33,1
2027362,12,14,17,19,29,32,7
2027363,2,12,18,24,26,31,12
2027364,15,16,21,22,25,28,16
2027365,16,18,19,21,22,32,12
2027366,8,12,13,27,31,33,3
2027367,12,13,22,27,31,32,11
2027368,5,13,16,18,25,29,6
2027369,2,16,17,21,24,28,14
2027370,4,9,16,20,26,27,12
2027371,13,15,16,19,23,28,12
2027372,9,11,15,19,25,29,13
2027373,7,8,11,21,22,28,14
2027374,5,8,9,10,22,24,7
2027375,5,10,19,25,30,32,4
2027376,3,6,15,21,22,31,14
2027377,7,9,11,13,15,22,10
2027378,8,14,17,22,24,27,1
2027379,5,7,13,18,24,27,10
2027380,16,20,25,29,31,33,3
2027381,7,8,12,22,27,28,3
2027382,7,17,21,26,29,32,7
2027383,1,6,8,16,30,31,7
2027384,2,9,13,16,23,31,6
2027385,1,7,9,14,18,20,16
2027386,2,9,13,19,24,32,7
2027387,4,8,9,10,13,26,7
2027388,6,11,13,20,21,29,9
2027389,10,11,13,23,27,33,12
2027390,7,14,20,26,27,30,4
2027391,9,19,24,28,30,33,10
2027392,1,9,13,14,19,27,3
2027393,8,12,13,14,21,23,10
2027394,6,14,15,20,22,30,1
2027395,7,8,11,15,20,27,4
2027396,3,4,6,7,13,31,12
2027397,2,8,13,23,25,32,9
2027398,3,6,7,8,9,30,9
2027399,14,22,27,30,31,33,16
2027400,4,10,14,18,26,32,2
2027401,2,3,6,17,24,28,14
2027402,2,3,9,14,18,32,3
2027403,1,7,10,19,21,26,3
2027404,2,4,6,10,21,28,2
2027405,4,10,13,14,27,28,2
2027406,3,4,5,8,10,33,7
2027407,5,9,10,17,18,22,2
2027408,2,3,7,14,21,33,16
2027409,4,7,19,27,30,32,7
2027410,3,4,11,16,25,26,4
2027411,4,5,6,7,29,32,4
2027412,2,5,10,15,20,29,1
2027413,3,4,5,6,10,11,15
2027414,5,16,20,21,23,30,3
2027415,12,14,16,17,28,32,16
2027416,7,14,19,20,25,28,3
2027417,2,6,16,21,30,33,10
2027418,4,8,10,19,25,26,6
2027419,2,4,10,12,16,32,3
2027420,6,7,11,16,30,31,2
2027421,6,13,22,27,28,31,3
2027422,6,11,12,17,27,33,11
2027423,3,10,12,24,29,32,1
2027424,9,10,16,24,26,32,3
2027425,12,14,17,18,30,31,13
2027426,1,2,4,12,15,19,11
2027427,7,12,13,22,28,29,12
2027428,5,6,19,24,28,29,15
2027429,5,6,13,30,31,32,12
2027430,1,9,13,24,26,28,1
2027431,2,3,10,22,31,32,9
2027432,1,8,13,15,17,27,14
2027433,2,12,17,23,26,32,15
2027434,1,7,14,21,27,32,14
2027435,4,16,18,25,26,33,5
2027436,1,6,7,10,14,16,4
2027437,6,8,22,23,26,28,5
2027438,5,6,10,15,18,29,5
2027439,1,9,11,16,18,19,5
2027440,10,13,19,20,23,31,2
2027441,1,2,3,18,24,25,9
2027442,8,12,26,29,32,33,4
2027443,1,8,12,16,22,27,11
2027444,5,13,15,21,25,31,6
2027445,1,9,10,14,26,30,4
2027446,2,18,20,24,25,32,15
2027447,1,2,5,16,18,30,3
2027448,2,4,10,20,28,32,11
2027449,3,11,16,20,28,32,5
2027450,7,9,10,21,30,33,16
2027451,10,21,24,27,29,30,5
2027452,3,12,17,21,22,33,8
2027453,2,8,12,16,25,32,1
2027454,4,15,18,19,25,30,5
2027455,7,15,20,22,24,27,15
2027456,13,16,17,20,24,27,1
2027457,11,12,16,18,21,22,12
2027458,2,6,9,18,20,25,1
2027459,2,19,21,23,27,28,10
2027460,10,17,18,20,23,26,14
2027461,1,2,3,13,24,25,11
2027462,8,15,25,27,30,31,9
2027463,2,3,13,24,29,32,11
2027464,3,8,10,14,29,31,3
2027465,4,5,8,12,20,21,1
2027466,7,13,16,18,24,33,6
2027467,9,10,15,19,25,26,16
2027468,1,12,21,26,29,31,10
2027469,5,9,12,16,24,29,6
2027470,1,2,14,17,20,25,9
2027471,4,5,6,10,23,30,11
2027472,13,16,20,22,28,31,4
2027473,10,11,15,21,22,28,1
2027474,12,16,19,25,26,27,13
2027475,1,6,9,11,12,15,2
2027476,5,8,14,16,20,22,11
2027477,6,8,19,23,28,30,3
2027478,2,8,9,13,17,21,9
2027479,2,6,9,13,14,20,3
2027480,4,6,10,11,16,29,5
2027481,2,3,9,10,14,15,6
2027482,6,8,19,22,23,33,13
2027483,1,14,16,25,27,28,13
2027484,2,9,12,15,25,27,7
2027485,2,6,8,15,17,19,10
2027486,1,2,5,6,14,23,4
2027487,4,7,8,19,21,30,7
2027488,3,15,16,20,24,31,2
2027489,1,4,6,21,23,33,11
2027490,5,6,7,13,27,28,11
2027491,3,16,17,18,23,25,12
2027492,1,15,19,20,23,24,5
2027493,1,10,12,15,25,26,7
2027494,3,9,13,15,21,29,15
2027495,5,10,11,13,30,31,15
2027496,1,15,16,19,24,26,4
2027497,7,19,20,22,23,32,4
2027498,6,14,16,23,29,30,14
2027499,4,6,12,16,22,33,14
2027500,1,5,6,9,19,26,3
2027501,2,14,18,21,22,31,3
2027502,3,4,5,8,10,22,4
2027503,15,18,21,22,26,31,1
2027504,7,11,14,21,25,31,8
2027505,4,7,9,10,16,22,12
2027506,5,10,13,27,28,32,10
2027507,3,8,14,16,24,33,3
2027508,1,7,10,19,20,32,2
2027509,2,11,15,16,25,27,8
2027510,3,7,10,16,23,31,5
2027511,12,17,20,21,22,28,13
2027512,5,14,16,18,25,33,9
2027513,7,18,22,26,32,33,16
2027514,3,11,19,22,27,29,7
2027515,3,4,9,25,31,33,1
2027516,6,13,14,23,25,32,10
2027517,8,12,15,26,28,32,12
2027518,5,6,9,10,11,16,12
2027519,12,15,16,22,27,32,13
2027520,9,14,16,20,21,25,15
2027521,6,14,19,29,32,33,9
2027522,1,4,10,19,24,27,14
2027523,1,5,9,14,19,21,14
2027524,11,18,21,25,28,30,4
2027525,4,5,10,14,25,28,15
2027526,6,8,20,24,27,32,11
2027527,2,7,9,19,25,29,9
2027528,4,5,9,10,19,32,14
2027529,1,5,6,7,24,26,10
2027530,18,23,28,30,32,33,1
2027531,15,16,19,23,24,33,5
2027532,8,10,17,23,24,28,2
2027533,2,7,8,20,21,30,5
2027534,6,15,18,19,22,27,5
2027535,5,13,15,16,21,24,2
2027536,3,13,16,18,21,23,13
2027537,1,7,13,14,21,29,8
2027538,1,3,4,7,9,28,5
2027539,2,10,24,27,31,32,10
2027540,5,9,13,18,27,33,7
2027541,14,15,22,28,32,33,13
2027542,2,11,18,20,23,31,13
2027543,1,6,7,13,23,32,11
2027544,14,17,19,20,29,31,5
2027545,2,9,14,19,24,30,2
2027546,5,8,9,12,13,20,3
2027547,2,14,21,24,27,28,1
2027548,5,7,10,11,13,29,4
2027549,17,23,26,29,31,32,2
2027550,4,14,17,24,30,31,2
2027551,2,3,10,17,19,21,2
2027552,3,12,13,16,18,29,11
2027553,5,7,11,14,17,27,4
2027554,10,11,14,15,16,18,12
2027555,2,4,7,20,21,33,1
2027556,7,11,13,17,26,30,10
2027557,8,15,16,27,29,30,9
2027558,2,3,6,20,30,31,5
2027559,7,13,17,20,29,30,7
2027560,3,4,7,12,14,31,13
2027561,3,4,19,28,29,33,16
2027562,12,19,23,24,25,29,7
2027563,3,11,13,14,16,28,2
2027564,2,7,11,12,18,21,7
2027565,3,17,18,19,21,23,12
2027566,5,15,18,21,23,28,12
2027567,8,16,19,24,30,31,6
2027568,5,11,13,19,22,31,4
2027569,2,3,11,18,30,31,11
2027570,14,16,18,20,28,33,7
2027571,1,5,13,17,26,33,11
2027572,6,11,14,15,27,29,16
2027573,18,19,21,25,26,28,8
2027574,3,12,17,21,26,32,2
2027575,5,11,12,17,21,28,10
2027576,1,7,8,26,28,31,15
2027577,1,13,16,18,19,30,5
2027578,1,8,18,25,27,30,6
2027579,15,16,24,25,31,33,4
2027580,5,8,11,19,23,31,16
2027581,1,7,20,25,32,33,2
2027582,1,3,5,29,30,31,2
2027583,5,7,10,18,22,33,10
2027584,2,12,14,22,29,32,16
2027585,4,20,25,27,29,31,14
2027586,4,8,12,13,23,31,14
2027587,13,14,15,23,25,26,10
2027588,3,7,8,17,25,28,10
2027589,1,2,12,18,20,23,5
2027590,5,11,13,19,22,31,12
2027591,6,7,13,20,23,30,5
2027592,5,6,8,9,20,25,1
2027593,2,10,12,16,23,30,8
2027594,4,11,16,25,27,32,4
2027595,2,4,6,22,23,24,2
2027596,5,14,23,26,27,33,1
2027597,2,3,5,12,13,18,7
2027598,11,15,17,20,30,32,7
2027599,10,15,17,21,23,30,7
2027600,3,6,20,23,29,32,4
2027601,3,16,19,26,27,33,9
2027602,14,16,17,23,25,29,13
2027603,1,5,7,16,19,26,3
2027604,9,14,22,27,29,32,12
2027605,10,11,13,18,32,33,9
2027606,1,5,10,11,22,32,2
2027607,1,3,10,13,18,22,2
2027608,6,13,20,22,24,26,1
2027609,1,6,18,19,21,25,11
2027610,4,5,14,16,18,27,13
2027611,4,13,21,23,24,29,7
2027612,14,16,21,28,29,32,7
2027613,1,2,3,13,25,26,2
2027614,3,4,17,19,20,27,8
2027615,1,4,5,17,24,29,10
2027616,3,8,11,12,17,21,9
2027617,5,18,20,22,25,29,6
2027618,2,4,9,15,23,30,8
2027619,3,8,14,25,27,29,14
2027620,1,11,18,21,26,30,3
2027621,9,14,17,21,22,33,3
2027622,15,20,23,25,29,33,9
2027623,1,8,12,23,28,30,3
2027624,3,6,7,12,18,22,8
2027625,1,7,16,20,28,30,15
2027626,4,5,18,19,32,33,4
2027627,8,9,14,20,22,33,16
2027628,1,21,23,24,25,27,4
2027629,14,16,23,26,28,32,4
2027630,5,13,16,28,32,33,7
2027631,14,16,17,18,22,27,12
2027632,2,6,13,21,24,25,6
2027633,6,19,26,29,30,31,14
2027634,15,17,23,27,28,33,1
2027635,3,13,21,29,30,33,11
2027636,11,12,18,20,21,30,1
2027637,8,19,26,30,31,32,11
2027638,7,9,11,16,20,31,16
2027639,10,11,14,20,27,30,16
2027640,1,7,18,19,25,27,12
2027641,1,2,3,21,23,30,10
2027642,4,8,13,25,29,32,11
2027643,3,5,13,19,27,31,12
2027644,3,18,23,26,29,33,15
2027645,6,8,10,14,17,27,2
2027646,1,2,4,23,24,25,6
2027647,6,17,18,20,21,23,15
2027648,2,15,21,23,31,32,8
2027649,1,2,4,7,10,19,4
2027650,1,3,10,21,22,31,13
2027651,3,6,9,19,25,32,1
2027652,5,6,8,23,26,30,7
2027653,4,14,18,21,27,33,1
2027654,1,2,11,25,26,29,16
2027655,2,5,9,13,26,31,6
2027656,5,9,23,25,26,28,15
2027657,16,21,24,26,32,33,10
2027658,2,16,21,23,26,29,3
2027659,12,13,18,20,22,32,14
2027660,2,13,17,18,24,32,16
2027661,9,10,12,14,21,24,8
2027662,3,9,13,17,22,24,14
2027663,7,17,23,27,28,30,9
2027664,10,13,18,24,26,33,8
2027665,6,14,21,23,28,32,16
2027666,10,13,14,17,27,28,11
2027667,1,10,16,22,26,28,15
2027668,1,16,17,24,31,33,10
2027669,11,14,16,21,25,29,7
2027670,8,14,17,20,24,28,11
2027671,1,3,23,24,25,26,10
2027672,2,4,12,20,21,24,6
2027673,6,15,18,24,26,27,1
2027674,4,6,7,9,25,30,7
2027675,3,8,15,16,24,30,5
2027676,12,18,21,22,26,33,1
2027677,2,3,5,11,14,16,12
2027678,2,5,8,22,23,32,1
2027679,1,6,18,20,22,32,4
2027680,3,8,11,14,20,29,5
2027681,17,22,25,29,30,33,8
2027682,15,20,25,27,28,32,11
2027683,4,6,13,24,26,30,4
2027684,1,10,12,16,19,22,9
2027685,6,11,12,15,26,29,9
2027686,6,10,13,22,27,28,12
2027687,4,8,12,16,17,33,7
2027688,3,9,10,11,23,33,14
2027689,3,4,6,8,11,19,3
2027690,11,12,20,27,31,33,8
2027691,3,5,14,25,30,33,16
2027692,7,8,12,14,15,32,15
2027693,4,5,17,25,27,28,3
2027694,12,14,21,24,29,31,6
2027695,4,6,17,25,28,29,14
2027696,2,4,17,26,31,32,15
2027697,1,2,11,19,20,26,14
2027698,6,8,14,15,20,27,1
2027699,3,14,16,22,24,31,16
2027700,2,4,11,20,23,31,5
2027701,8,9,15,22,26,27,4
2027702,8,9,12,14,26,27,2
2027703,3,20,22,23,28,30,10
2027704,4,5,10,12,20,27,8
2027705,2,12,20,22,26,28,5
2027706,4,5,8,9,12,16,16
2027707,6,13,15,24,31,33,3
2027708,1,8,10,19,22,24,10
2027709,3,13,17,28,29,33,7
2027710,12,14,16,20,29,33,8
2027711,3,6,21,22,28,33,16
2027712,4,8,11,21,22,31,1
2027713,4,10,19,22,27,31,15
2027714,9,11,25,26,29,30,3
2027715,4,6,14,17,28,29,14
2027716,2,6,10,17,24,31,16
2027717,4,6,10,15,18,19,8
2027718,5,7,11,15,26,33,15
2027719,1,4,12,25,28,31,5
2027720,1,15,16,21,29,33,10
2027721,2,6,7,12,23,28,9
2027722,1,2,6,18,21,26,1
2027723,8,9,17,24,25,26,16
2027724,3,10,12,14,21,24,2
2027725,11,13,15,17,21,25,13
2027726,2,4,9,16,21,25,1
2027727,14,15,18,22,23,33,12
2027728,5,18,20,23,24,32,8
2027729,2,3,7,8,28,29,5
2027730,2,3,12,25,28,29,11
2027731,2,7,8,9,13,16,4
2027732,1,4,5,8,11,20,6
2027733,2,6,16,18,24,25,7
2027734,4,5,17,24,25,32,14
2027735,1,8,15,18,27,32,3
2027736,1,13,16,20,24,31,15
2027737,14,16,20,21,30,33,6
2027738,1,3,5,12,32,33,9
2027739,1,4,7,15,16,31,4
2027740,9,12,16,18,28,33,1
2027741,1,6,7,15,21,32,12
2027742,6,8,19,25,29,30,3
2027743,9,12,14,17,20,31,16
2027744,10,11,12,13,26,27,4
2027745,3,8,12,14,16,30,15
2027746,8,17,22,23,25,29,14
2027747,8,10,12,13,19,28,4
2027748,9,13,25,26,27,31,15
2027749,2,7,12,15,16,31,15
2027750,7,13,17,18,28,30,16
2027751,3,5,6,7,19,24,10
2027752,5,10,13,25,26,31,13
2027753,7,12,14,24,30,32,1
2027754,3,8,14,15,19,26,4
2027755,4,12,20,21,22,32,6
2027756,4,13,15,18,19,20,14
2027757,1,9,14,16,27,32,9
2027758,13,18,19,21,25,31,16
2027759,2,13,14,18,25,30,8
2027760,1,2,8,9,16,18,8
2027761,3,15,23,25,26,27,12
2027762,4,10,12,20,23,25,6
2027763,4,8,11,13,20,31,9
2027764,2,3,5,9,13,30,5
2027765,5,6,7,15,18,32,6
2027766,1,4,7,17,18,31,3
2027767,8,13,19,23,25,29,2
2027768,15,17,20,22,31,32,9
2027769,15,19,20,30,31,32,2
2027770,4,5,11,21,28,30,16
2027771,8,9,14,18,28,33,11
2027772,4,17,18,23,24,27,4
2027773,1,3,7,16,21,28,11
2027774,4,7,14,16,27,33,4
2027775,11,12,27,30,31,32,15
2027776,4,10,12,14,20,27,14
2027777,3,14,17,18,30,32,3
2027778,4,6,13,14,17,23,2
2027779,1,8,14,16,21,27,3
2027780,7,12,22,26,28,32,6
2027781,7,8,23,25,26,33,14
2027782,3,8,16,20,28,32,11
2027783,2,3,10,18,25,28,2
2027784,6,12,16,20,22,31,10
2027785,8,11,17,22,23,24,14
2027786,5,8,9,16,28,33,7
2027787,10,11,25,30,31,33,4
2027788,3,18,20,23,27,29,6
2027789,5,21,24,27,29,33,9
2027790,4,6,27,29,31,32,6
2027791,2,4,13,23,26,32,13
2027792,4,9,12,15,17,27,7
2027793,4,8,11,13,17,21,7
2027794,1,4,16,25,26,29,16
2027795,2,20,21,22,25,26,14
2027796,18,19,20,24,26,29,15
2027797,2,9,18,24,30,32,6
2027798,7,16,21,25,30,33,11
2027799,3,6,13,17,27,29,7
2027800,7,14,15,30,31,33,1
2027801,4,8,9,16,22,31,10
2027802,1,5,6,10,12,21,6
2027803,7,17,18,20,23,26,8
2027804,4,6,8,22,27,30,8
2027805,1,4,10,21,28,29,4
2027806,6,9,10,19,20,25,9
2027807,2,6,8,9,10,23,12
2027808,1,12,14,15,20,23,3
2027809,3,8,11,14,22,28,9
2027810,1,4,10,12,16,19,7
2027811,2,5,10,11,13,15,5
2027812,3,20,21,22,32,33,2
2027813,3,12,13,22,28,33,3
2027814,2,11,13,20,31,32,9
2027815,2,6,8,12,21,33,16
2027816,14,19,22,25,31,33,6
2027817,8,11,13,18,23,31,3
2027818,3,6,17,21,27,31,7
2027819,2,5,10,15,26,31,9
2027820,1,10,13,14,19,22,6
2027821,7,9,13,14,29,33,10
2027822,7,9,12,15,16,32,4
2027823,9,20,24,25,28,29,2
2027824,12,25,26,28,30,33,10
2027825,6,8,12,18,19,24,13
2027826,1,9,11,15,22,33,7
2027827,2,6,12,19,22,28,12
2027828,1,18,21,27,28,31,8
2027829,7,10,11,28,30,33,4
2027830,2,9,11,15,26,31,4
2027831,1,2,13,19,25,26,11
2027832,7,9,15,17,18,33,9
2027833,13,14,17,19,22,26,14
2027834,1,14,15,17,23,29,4
2027835,2,28,29,30,31,33,14
2027836,4,6,9,15,20,28,3
2027837,2,6,7,25,26,31,9
2027838,7,11,13,16,27,29,12
2027839,1,11,21,24,27,28,11
2027840,1,4,5,22,28,31,13
2027841,9,19,24,29,32,33,6
2027842,7,12,14,19,20,23,14
2027843,2,9,11,21,29,30,1
2027844,14,19,22,23,27,28,8
2027845,2,5,10,22,27,32,9
2027846,3,12,16,23,27,28,6
2027847,2,4,10,22,28,29,5
2027848,4,8,22,28,31,33,11
2027849,6,13,24,25,28,32,10
2027850,5,14,21,25,29,33,8
2027851,14,16,19,24,25,28,2
2027852,8,11,12,13,17,25,1
2027853,2,3,6,25,28,31,5
2027854,3,11,20,25,26,29,7
2027855,1,17,19,21,28,30,12
2027856,10,12,13,15,17,32,16
2027857,4,5,11,13,14,32,2
2027858,7,9,10,13,22,28,10
2027859,13,14,17,20,25,32,13
2027860,3,4,15,16,18,22,5
2027861,12,13,14,15,22,32,3
2027862,4,8,15,27,29,31,4
2027863,9,12,15,20,28,29,15
2027864,5,12,14,22,28,29,13
2027865,11,15,16,18,23,26,2
2027866,9,16,26,27,32,33,16
2027867,8,10,18,21,22,24,10
2027868,5,12,19,22,28,33,7
2027869,9,26,27,29,30,33,1
2027870,13,14,15,16,18,31,16
2027871,1,2,5,9,19,28,16
2027872,3,10,12,20,27,30,15
2027873,3,10,11,13,23,30,16
2027874,2,14,19,20,31,33,2
2027875,2,3,14,18,24,26,12
2027876,5,8,17,23,24,26,10
2027877,8,11,17,22,26,33,14
2027878,6,7,11,16,24,28,5
2027879,2,21,22,27,28,29,1
2027880,1,3,15,17,19,28,3
2027881,4,5,8,10,24,27,12
2027882,3,5,20,23,25,27,13
2027883,3,4,6,18,21,22,11
2027884,9,14,15,24,26,33,13
2027885,5,10,16,24,28,31,15
2027886,6,17,21,25,28,30,14
2027887,1,9,22,24,32,33,15
2027888,21,22,26,27,28,32,13
2027889,2,5,10,12,23,24,12
2027890,1,12,19,20,22,26,3
2027891,8,11,18,23,30,31,1
2027892,10,12,14,16,28,33,1
2027893,8,16,18,21,22,27,14
2027894,2,3,9,10,12,33,3
2027895,2,6,13,14,18,30,10
2027896,7,8,15,20,28,32,3
2027897,11,17,24,30,31,33,6
2027898,10,17,27,28,30,31,5
2027899,1,9,10,11,13,20,4
2027900,2,8,11,24,26,30,16
2027901,3,15,18,22,23,24,14
2027902,16,20,27,28,30,31,16
2027903,3,7,12,20,31,32,3
2027904,1,5,12,13,17,33,12
2027905,11,13,14,18,25,29,3
2027906,14,17,20,23,25,31,12
2027907,8,11,16,18,20,33,11
2027908,4,20,22,23,26,29,3
2027909,11,12,17,25,26,33,4
2027910,6,12,20,25,30,33,7
2027911,7,8,10,14,18,19,3
2027912,3,4,7,18,27,33,9
2027913,5,9,13,20,23,25,6
2027914,4,11,12,20,23,33,15
2027915,4,16,19,24,27,32,6
2027916,5,7,16,21,29,33,10
2027917,3,6,10,13,24,33,7
2027918,6,11,12,16,21,29,12
2027919,3,4,8,11,13,31,2
2027920,1,4,10,13,26,30,15
2027921,2,4,6,22,23,29,14
2027922,11,20,22,24,25,29,15
2027923,8,10,24,26,27,28,11
2027924,6,8,18,20,24,26,4
2027925,10,20,27,28,30,31,9
2027926,2,10,14,22,32,33,3
2027927,2,4,7,14,23,24,13
2027928,1,2,6,25,29,33,5
2027929,4,5,11,17,24,26,13
2027930,5,10,17,27,29,32,3
2027931,6,13,21,23,30,32,13
2027932,1,7,10,17,21,25,9
2027933,1,6,12,24,30,32,8
2027934,5,9,16,23,25,30,15
2027935,1,2,4,5,6,13,15
2027936,5,16,18,20,22,24,9
2027937,4,5,13,20,30,31,12
2027938,6,11,19,23,29,33,2
2027939,2,5,21,22,23,30,13
2027940,1,2,10,18,25,33,6
2027941,1,12,14,17,26,33,10
2027942,13,15,17,23,26,31,11
2027943,2,3,9,21,28,33,11
2027944,7,9,23,26,28,31,2
2027945,7,11,12,21,25,27,14
2027946,9,15,16,17,18,31,15
2027947,14,20,23,25,29,32,8
2027948,2,5,13,14,22,32,5
2027949,2,3,4,9,26,29,7
2027950,1,9,16,25,27,30,9
2027951,1,6,19,20,25,29,7
2027952,2,4,7,11,25,33,9
2027953,6,16,18,19,21,23,10
2027954,4,5,19,20,23,25,9
2027955,4,8,10,12,30,31,15
2027956,3,9,12,16,19,29,14
2027957,2,14,19,21,27,31,11
2027958,9,13,15,16,22,24,1
2027959,17,21,24,26,27,33,14
2027960,5,19,22,23,25,33,6
2027961,6,12,17,24,28,29,6
2027962,1,5,7,8,17,32,12
2027963,3,14,17,29,30,33,11
2027964,14,16,20,22,27,28,14
2027965,2,9,11,13,20,32,8
2027966,9,11,18,19,24,31,16
2027967,3,8,10,12,21,22,7
2027968,6,11,12,22,29,31,11
2027969,9,11,15,18,23,32,9
2027970,5,6,10,17,21,23,13
2027971,4,11,15,25,28,33,4
2027972,8,9,11,28,31,32,14
2027973,3,12,21,23,25,30,14
2027974,8,13,15,17,20,33,14
2027975,1,2,16,19,26,30,7
2027976,2,4,12,13,23,27,7
2027977,3,6,11,19,24,25,16
2027978,5,9,10,12,29,30,9
2027979,6,14,20,22,25,32,16
2027980,2,18,19,21,25,27,9
2027981,3,4,21,26,28,31,2
2027982,1,7,10,18,26,30,1
2027983,5,8,15,22,24,28,8
2027984,4,13,16,24,26,33,12
2027985,1,9,14,17,21,29,12
2027986,2,10,13,16,20,29,14
2027987,13,18,24,27,30,32,5
2027988,2,9,11,21,24,32,7
2027989,3,4,19,20,26,32,5
2027990,15,21,22,23,24,27,5
2027991,2,3,6,24,32,33,12
2027992,1,8,14,18,21,28,16
2027993,5,11,18,22,28,30,3
2027994,6,7,9,11,14,25,12
2027995,9,10,17,21,26,31,13
2027996,1,18,20,25,27,29,1
2027997,3,19,22,26,31,32,4
2027998,5,12,15,16,29,33,3
2027999,4,10,18,26,31,33,6
2028000,4,9,14,22,32,33,6
5001,9,13,31,6,16,22,7
5002,21,19,15,30,1,3,13
5003,1,32,19,4,7,9,7
5004,3,29,22,14,8,30,10
5005,5,4,30,21,32,1,13
5006,25,6,7,1,15,26,4
5007,32,17,27,2,26,24,8
5008,13,16,33,12,27,23,8
5009,16,19,13,24,25,29,1
5010,10,7,21,2,15,30,12
5011,1,5,6,26,19,3,5
5012,3,13,21,20,8,10,3
5013,3,32,23,4,15,18,7
5014,9,17,25,28,2,26,16
5015,20,13,33,10,25,4,1
5016,12,23,7,11,3,31,8
5017,25,5,24,2,11,6,1
5018,14,20,22,26,21,8,3
5019,1,24,3,8,19,11,5
5020,24,33,2,3,31,26,5
5021,26,18,28,3,25,13,10
5022,26,20,14,31,12,24,6
5023,29,4,19,16,26,15,16
5024,6,33,31,11,27,19,7
5025,32,6,5,16,31,13,1
5026,27,3,24,23,13,18,12
5027,14,30,19,23,5,2,15
5028,22,10,1,2,17,27,13
5029,17,4,28,32,10,33,6
5030,19,30,25,1,2,10,7
5031,9,2,13,3,30,28,14
5032,6,29,9,26,23,14,9
5033,3,26,4,33,15,13,15
5034,11,6,24,8,2,14,11
5035,6,9,23,10,14,1,12
5036,19,26,20,5,22,28,5
5037,9,23,8,16,27,33,4
5038,19,1,24,32,5,29,8
5039,21,11,18,16,24,19,2
5040,7,9,15,30,13,18,16
5041,25,11,30,31,6,7,12
5042,17,1,27,26,2,8,7
5043,1,18,26,20,6,3,3
5044,9,2,10,27,7,4,12
5045,18,16,10,22,2,20,1
5046,18,13,21,1,23,8,9
5047,1,14,3,33,13,17,9
5048,29,5,22,21,23,31,3
5049,32,27,3,24,16,7,4
5050,25,15,17,18,7,4,6
5051,18,27,13,28,2,11,6
5052,26,13,21,25,1,15,9
5053,7,15,22,3,9,29,6
5054,6,27,11,14,10,21,10
5055,28,30,21,18,23,3,11
5056,4,25,32,31,12,17,12
5057,6,19,31,20,4,1,4
5058,9,4,5,27,10,11,5
5059,7,6,18,2,19,15,1
5060,25,6,7,12,23,11,8
5061,1,30,20,12,26,3,14
5062,12,4,27,11,32,14,3
5063,23,13,20,10,21,26,2
5064,4,15,21,22,28,17,11
5065,7,23,26,15,1,12,14
5066,19,8,1,5,7,32,11
5067,15,30,22,20,14,3,3
5068,17,19,26,5,27,12,6
5069,2,9,7,16,26,32,16
5070,6,18,1,24,21,2,5
5071,2,26,23,29,32,9,9
5072,25,24,5,6,22,23,15
5073,16,14,4,12,20,6,6
5074,13,15,33,14,10,6,1
5075,7,30,33,2,1,5,4
5076,29,23,24,10,27,26,1
5077,15,17,10,16,28,6,6
5078,27,3,10,12,25,20,2
5079,22,13,11,26,9,29,7
5080,10,16,15,25,5,30,1
5081,3,32,27,8,15,19,4
5082,17,30,22,18,21,23,8
5083,14,5,25,12,13,24,3
5084,25,5,30,12,11,14,8
5085,24,32,6,15,2,9,6
5086,16,4,18,22,30,28,15
5087,11,30,10,2,15,27,13
5088,6,19,17,30,12,2,16
5089,30,11,32,1,22,24,1
5090,16,2,7,22,1,27,10
5091,11,7,17,13,23,4,5
5092,6,21,8,29,23,10,6
5093,7,32,17,18,1,27,14
5094,2,9,21,1,28,33,7
5095,5,12,28,26,31,1,5
5096,13,1,31,28,25,2,6
5097,1,19,14,23,11,2,11
5098,14,32,31,8,3,33,5
5099,24,29,17,10,20,25,6
5100,10,8,22,15,29,26,16
5101,14,1,33,9,26,29,7
5102,30,31,12,26,22,4,1
5103,33,32,3,10,20,12,2
